decision_id,decision_date,year,document_category,topic_cluster,topic_label,topic_subtitle,sanction_strength,monetary_amount,factor_고유식별정보_포함_여부,factor_고의_또는_중과실,factor_공표_또는_시정명령_여부,factor_국외이전_고지_동의_여부,factor_금전_제재_여부,factor_내부통제_및_안전조치_수준,factor_동의_적법성,factor_민감정보_포함_여부,factor_반복성,factor_사후_시정_노력,factor_수집_이용_목적_명확성,factor_위반_기간,factor_정보주체_규모,factor_제3자_제공_또는_위탁_구조,factor_피해_발생_또는_위험_발생,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied
1021,2017-07-10,2017,other,7.0,공공기관 CCTV 영상정보 목적외 이용·제공,행정·치안 목적 공공 영상정보처리기기 운영 및 제3자 제공 적법성,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
10211,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10213,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10215,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10217,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10219,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10221,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10223,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10225,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10227,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10229,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1023,2017-06-26,2017,other,1.0,공공부문 개인정보 수집·처리 개선권고,법령·서식상 과다수집 및 민감정보 처리 개선 권고 사례,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10233,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10235,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10237,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10239,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10241,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10243,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10245,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10247,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10249,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1025,2017-04-10,2017,other,1.0,공공부문 개인정보 수집·처리 개선권고,법령·서식상 과다수집 및 민감정보 처리 개선 권고 사례,1,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10251,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10253,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,1,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
10255,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10257,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10259,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10261,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10263,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10265,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10267,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10269,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,1,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1027,2013-07-08,2013,other,1.0,공공부문 개인정보 수집·처리 개선권고,법령·서식상 과다수집 및 민감정보 처리 개선 권고 사례,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10271,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10273,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10275,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10277,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10279,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10281,2025-11-20,2025,enforcement,0.0,공공시스템 실태점검 시정조치,공공시스템 운영기관 안전조치 미흡 점검·시정,2,,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
10283,2025-12-10,2025,data_provision_request,3.0,공공기관 간 목적 외 개인정보 제공,행정·단속·조사 목적의 보유 개인정보 제공 요청 심의,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10289,2025-09-24,2025,enforcement,5.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합 위반에 대한 시정 결정,4,1800000.0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
1029,2017-04-24,2017,public_system_inspection,0.0,사전실태점검 및 보호시행계획,주요 분야 사전점검과 연간 개인정보보호 시행계획 의결,0,,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
10291,2025-09-24,2025,enforcement,1.0,법규위반 시정조치 결정,유출·동의위반·목적외 이용·처리위탁 관련 시정조치,4,1200000.0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
10293,2025-12-24,2025,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10295,2025-12-24,2025,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10297,2025-12-24,2025,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10299,2025-12-24,2025,privacy_impact_review,32.0,에너지·전력 법령 개인정보 침해평가,전력·가스·신재생 등 에너지 분야 법령안 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103,2022-03-23,2022,privacy_impact_review,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10301,2025-11-26,2025,enforcement,2.0,동의·고지 의무 위반 사례,개인정보 수집·이용 시 동의 및 고지 의무 위반 결정,2,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
10303,2025-11-26,2025,other,5.0,개인정보 보호 개선권고,동의·고지·유출 관련 보호조치 개선권고 사례,2,,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
10305,2025-11-26,2025,other,5.0,개인정보 보호 개선권고,동의·고지·유출 관련 보호조치 개선권고 사례,3,,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
10307,2025-02-26,2025,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,137000000.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
10309,2025-03-12,2025,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,747000000.0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0
1031,2013-07-08,2013,other,-1.0,,,0,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
10311,2025-05-14,2025,public_system_inspection,0.0,사전실태점검 및 보호시행계획,주요 분야 사전점검과 연간 개인정보보호 시행계획 의결,1,,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
10313,2025-05-14,2025,public_system_inspection,0.0,사전실태점검 및 보호시행계획,주요 분야 사전점검과 연간 개인정보보호 시행계획 의결,1,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
10315,2025-09-24,2025,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
10317,2025-09-24,2025,enforcement,10.0,개인정보 법규 위반 시정조치,유출·동의 위반 등 복합 위반에 대한 시정조치,4,1800000.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
10319,2023-12-13,2023,prior_review,,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10321,2023-12-13,2023,prior_review,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10323,2023-11-22,2023,other,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,2025-11-20,2025,enforcement,9.0,개인정보 복합위반 시정조치,유출·동의·안전조치·권리보장 위반에 대한 시정명령,4,3600000.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
10327,2026-01-14,2026,privacy_impact_review,25.0,농식품 분야 법령 개인정보 침해평가,농업·식품·바이오 관련 시행령·규칙 제정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10329,2026-01-14,2026,privacy_impact_review,25.0,농식품 분야 법령 개인정보 침해평가,농업·식품·바이오 관련 시행령·규칙 제정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1033,2017-04-24,2017,enforcement,-1.0,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
10331,2026-01-14,2026,privacy_impact_review,20.0,농축산·동물 법령 개인정보 평가,가축·동물·식물방역 관련 법령 개정안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10333,2026-01-14,2026,privacy_impact_review,39.0,산업·통상 법령 개인정보 침해평가,산업집적·무역·첨단산업 관련 법령안의 개인정보 침해요인 평가,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10335,2026-01-14,2026,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10337,2026-01-14,2026,privacy_impact_review,0.0,문화·관광·체육 법령 개인정보 평가,문화·예술·관광·스포츠 분야 법령안의 개인정보 침해요인 평가 결정,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10339,2026-01-14,2026,privacy_impact_review,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10341,2026-01-14,2026,privacy_impact_review,19.0,항공·드론 법령 개인정보 평가,항공안전·보안·공항·드론 분야 법령 개정안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10343,2026-01-14,2026,privacy_impact_review,9.0,국방·병역 법령 개인정보 평가,군사·병역 관련 법령 개정안의 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10347,2025-12-10,2025,enforcement,2.0,동의·고지 의무 위반 사례,개인정보 수집·이용 시 동의 및 고지 의무 위반 결정,4,194519000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
10349,2025-12-10,2025,enforcement,2.0,동의·고지 의무 위반 사례,개인정보 수집·이용 시 동의 및 고지 의무 위반 결정,4,95500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1035,2017-11-13,2017,data_provision_request,4.0,공공기관 간 목적 외 개인정보 제공,행정·공익 목적의 기관 간 개인정보 제공 요청 심의,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
10351,2026-01-28,2026,privacy_impact_review,15.0,조세·세무 법령 개인정보 침해평가,국세·관세 등 조세 관련 법령 개정안의 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10353,2026-01-28,2026,privacy_impact_review,16.0,도로교통 법령 개인정보 침해평가,도로교통 관련 법령 제·개정안의 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10355,2026-01-28,2026,privacy_impact_review,23.0,부동산·주택 법령 개인정보 평가,부동산 및 주택 관련 법령 개정안의 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10357,2025-09-03,2025,other,10.0,공공기관 보유 개인정보 목적 외 이용,행정·복지·징수 업무 위한 개인정보 처리 적법성 심의,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10359,2025-12-10,2025,other,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10361,2025-12-10,2025,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,98000000.0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
10363,2026-02-11,2026,other,11.0,공공기관 민감·고유식별정보 처리,공공기관의 직무수행을 위한 민감정보 및 고유식별정보 처리 사안,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10365,2026-01-28,2026,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10369,2026-01-14,2026,other,8.0,공공기관 목적 외 이용·제공,공공기관의 개인정보 목적 외 이용 및 제3자 제공 심의,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1037,2018-03-12,2018,enforcement,4.0,공공기관 개인정보 위반 시정조치,유출·안전조치 미흡 등 법규 위반에 대한 시정명령,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
10371,2025-04-09,2025,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,53600000.0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
10373,2025-11-26,2025,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,133000000.0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
10375,2025-04-23,2025,enforcement,11.0,법규위반 복합 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정조치,4,5400000.0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
10377,2025-04-23,2025,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,6600000.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0
10379,2025-06-11,2025,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,5400000.0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
10381,2026-01-14,2026,other,9.0,민감정보·고유식별정보 처리,민감정보 및 고유식별정보의 수집·처리 관련 결정,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10383,2026-02-25,2026,privacy_impact_review,41.0,형사·피해자보호법령 개인정보 평가,성폭력·인신매매 등 형사·피해자보호 법령안 개인정보 침해요인 평가,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10385,2024-01-24,2024,prior_review,,,,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10387,2024-01-24,2024,prior_review,,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10389,2024-03-27,2024,prior_review,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,2015-11-23,2015,complaint_or_interpretation,1.0,지자체 영상정보 외부기관 제공,교통·방범 영상의 경찰·소방 등 제공 적법성 질의,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
10391,2024-06-26,2024,prior_review,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,2024-06-26,2024,prior_review,,,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395,2026-01-28,2026,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,703000000.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
10397,2026-01-28,2026,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,703000000.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
10399,2026-01-28,2026,enforcement,3.0,개인정보 법규 위반 시정조치,유출·동의·안전조치 등 복합 위반 시정,4,703000000.0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
10401,2025-10-22,2025,enforcement,7.0,개인정보 종합 위반 시정조치,유출·동의·안전조치 등 복합 위반에 대한 시정명령,4,463000000.0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
10403,2025-12-10,2025,enforcement,6.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합위반 시정,4,6900000.0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0
10405,2026-03-11,2026,data_provision_request,-1.0,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10407,2026-03-11,2026,other,-1.0,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10409,2024-10-23,2024,prior_review,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1041,2018-01-08,2018,enforcement,-1.0,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
10411,2026-03-25,2026,privacy_impact_review,24.0,국토교통 법령 개인정보 침해평가,건설·교통·공간정보 분야 법령 개정안의 개인정보 침해요인 평가,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10413,2026-03-25,2026,other,-1.0,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
10415,2026-03-25,2026,enforcement,5.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합 위반에 대한 시정 결정,4,5400000.0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
10417,2026-03-25,2026,enforcement,5.0,개인정보 법규위반 시정조치,유출·동의위반·안전조치 미흡 등 복합 위반에 대한 시정 결정,4,1800000.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
